topic,rank,word,word_lemma,word_pos,weight
21,6,levre,levre,NOUN,0.005331171442945307
21,7,larmes,larme,NOUN,0.005324296421396032
21,8,reve,reve,NOUN,0.005259619574814241
21,9,chanson,chanson,NOUN,0.00513184931549084
21,10,coeur,coeur,NOUN,0.004981369276532001
21,11,encor,encor,ADV,0.0049783182686945066
21,12,fleurs,fleur,NOUN,0.004872698310609752
21,13,lamour,lamour,NOUN,0.004766836330884982
21,14,baisers,baiser,NOUN,0.004445825960174349
21,15,doux,doux,ADJ,0.0044435790204900545
21,16,jai,jai,PROPN,0.0044116800498946035
21,17,mort,mort,NOUN,0.00438538437549274
21,18,morts,mort,NOUN,0.0043767274843138785
21,19,doigts,doigt,NOUN,0.0043109128138134264
21,20,ailes,aile,NOUN,0.0042584944385290775
21,21,ame,ame,NOUN,0.0041179636762306475
21,22,chante,cher,VERB,0.00411032716885311
21,23,souffrir,souffrir,VERB,0.004044163763900596
21,24,mourir,mourir,VERB,0.003996621374642024
21,25,aigle,aigle,NOUN,0.0039934519674832995
21,26,priere,priere,NOUN,0.003942530355383133
21,27,lagune,lagune,NOUN,0.003934683339690564
21,28,curs,curs,ADV,0.003877774004838096
21,29,rever,rever,VERB,0.0038108680854834678
21,30,voix,voix,NOUN,0.0037871060809312206
21,31,bonheur,bonheur,NOUN,0.003779472917251853
21,32,douleur,douleur,NOUN,0.003707079246886987
21,33,haarlem,haarlem,X,0.003585638957595745
21,34,sourire,sourire,NOUN,0.003515319583885153
21,35,musiques,musique,NOUN,0.003498488590227654
21,36,chansons,chanson,NOUN,0.003459524618036972
21,37,baiser,baiser,NOUN,0.003406503690648851
21,38,soir,soir,NOUN,0.0033700958201832434
21,39,dieu,dieu,NOUN,0.0033649589513623838
21,40,souvenir,souvenir,NOUN,0.0032574530560933474
21,41,tristesse,tristesse,NOUN,0.0032486439293762277
21,42,triste,triste,ADJ,0.0032361730880548973
21,43,morte,mort,ADJ,0.0032047058522826836
21,44,enseveli,ensevelir,VERB,0.003201739279410405
21,45,jardin,jardin,NOUN,0.0031534608291268573
21,46,tristes,triste,ADJ,0.0030749013395795916
21,47,lointaine,lointain,ADJ,0.0030665488167902545
21,48,amour,amour,NOUN,0.00305858522019034
21,49,jecris,jecri,NOUN,0.002992224761420318
21,50,martyre,martyre,NOUN,0.0029681092757650462
