topic,rank,word,word_lemma,word_pos,weight
137,59,cur stephen,cur,NOUN,0.003735158465893721
137,60,parle dieu,parler,VERB,0.003735158465893721
137,61,etrangete,etrangete,NOUN,0.003735158465893721
137,62,livres,livre,NOUN,0.0037013055694065785
137,63,damitie,damitie,NOUN,0.0036967124516925753
137,64,lhomme,lhomme,NOUN,0.0036807165574490007
137,65,roger,roger,PROPN,0.003677765237559915
137,66,solitude stephen,solitude,NOUN,0.003675932658195086
137,67,lappelaient,lappelaient,ADV,0.003675932658195086
137,68,geait,geer,VERB,0.003675932658195086
137,69,stephen oh,stephen,PROPN,0.003675932658195086
137,70,faces,face,NOUN,0.0036501381231190447
137,71,defaillit,defaillir,VERB,0.003622364218680548
137,72,pitoyablement,pitoyablement,ADV,0.003622364218680548
137,73,terrible,terrible,ADJ,0.0036152602941029073
137,74,laimer,laimer,NOUN,0.003597522469183463
137,75,voyiez,voir,VERB,0.0035734672013705967
137,76,tenaient,tenir,VERB,0.0035561137532378485
137,77,sympathique,sympathique,ADJ,0.0035561137532378485
137,78,cetait,ceter,VERB,0.0035411235395536216
137,79,monde,monde,NOUN,0.0035298995087385972
137,80,moment,moment,NOUN,0.0035082551279635153
137,81,conduisaient,conduire,VERB,0.0034868592125554022
137,82,gabrielle,gabrielle,NOUN,0.0034865380442458053
137,83,parce,parce,SCONJ,0.0034655623929120954
137,84,hommes,homme,NOUN,0.0034521703071999444
137,85,semblait presque,sembler,VERB,0.0034481048587608676
137,86,unite,unite,NOUN,0.0034481048587608676
137,87,secret,secret,NOUN,0.0033793343982856084
137,88,armide,armid,ADJ,0.0033705939730836586
137,89,parlaient,parler,VERB,0.003362817209513003
137,90,jeune fille,jeune,ADJ,0.0033524880502249135
137,91,jusqua,jusqua,NOUN,0.003346005660313989
137,92,arbres,arbre,NOUN,0.0033225622922570795
137,93,netait,neter,VERB,0.003315019355432925
137,94,demandait,demander,VERB,0.0032991089587471783
137,95,quils,quils,PRON,0.003291790622038968
137,96,epaves,epave,NOUN,0.003286577371496564
137,97,laimait,laimer,VERB,0.0032611024550451427
137,98,etaientils,etaientil,ADJ,0.0032591951426384764
